GCA_051170305.1	PRJNA613847
GCA_051170325.1	PRJNA613847
GCA_051170345.1	PRJNA613847
GCA_051170365.1	PRJNA613847
GCA_051170385.1	PRJNA613847
GCA_051170405.1	PRJNA613847
GCA_051170425.1	PRJNA613847
GCA_051170445.1	PRJNA613847
GCA_051170465.1	PRJNA613847
GCA_051170485.1	PRJNA613847
GCA_051170505.1	PRJNA613847
GCA_051170525.1	PRJNA613847
GCA_051170545.1	PRJNA613847
GCA_051170565.1	PRJNA613847
GCA_051170585.1	PRJNA613847
GCA_051170605.1	PRJNA613847
GCA_051170625.1	PRJNA613847
GCA_051170645.1	PRJNA613847
GCA_051170665.1	PRJNA613847
GCA_051170685.1	PRJNA613847
GCA_051170705.1	PRJNA613847
GCA_051170725.1	PRJNA613847
GCA_051170745.1	PRJNA613847
GCA_051170765.1	PRJNA613847
GCA_051170785.1	PRJNA613847
GCA_051170805.1	PRJNA613847
GCA_051170825.1	PRJNA613847
GCA_051170845.1	PRJNA613847
GCA_051375965.1	PRJNA1124142
GCA_051375985.1	PRJNA1124142
GCA_051376005.1	PRJNA1124142
GCA_051376025.1	PRJNA1124142
GCA_051376045.1	PRJNA1124142
GCA_051376065.1	PRJNA1124142
GCA_051776275.1	PRJNA1126181
GCA_051842185.1	PRJNA1253151
GCA_051842205.1	PRJNA1253151
GCA_051842225.1	PRJNA1253151
GCA_051842245.1	PRJNA1253151
GCA_051842265.1	PRJNA1253151
GCA_051842285.1	PRJNA1253151
GCA_051842305.1	PRJNA1253151
GCA_051853205.1	PRJNA1124142
GCA_051861835.1	PRJNA1124142
GCA_051941745.1	PRJNA1128084
GCA_051942065.1	PRJNA1128084
GCA_052115825.1	PRJNA1140850
GCA_052371295.1	PRJNA1140135
GCA_052371315.1	PRJNA1140135
GCA_052371335.1	PRJNA1140135
GCA_052371355.1	PRJNA1140135
GCA_052371375.1	PRJNA1140135
GCA_052371395.1	PRJNA1140135
GCA_052371415.1	PRJNA1140135
GCA_052371435.1	PRJNA1140135
GCA_052371455.1	PRJNA1140135
GCA_052371475.1	PRJNA1140135
GCA_052371495.1	PRJNA1140135
GCA_052371515.1	PRJNA1140135
GCA_052371535.1	PRJNA1140135
GCA_052371555.1	PRJNA1140135
GCA_052371575.1	PRJNA1140135
GCA_052371595.1	PRJNA1140135
GCA_052371615.1	PRJNA1140135
GCA_052371635.1	PRJNA1140135
GCA_052371655.1	PRJNA1140135
GCA_052371675.1	PRJNA1140135
GCA_052371695.1	PRJNA1140135
GCA_052371715.1	PRJNA1140135
GCA_052371735.1	PRJNA1140135
GCA_052371755.1	PRJNA1140135
GCA_052371775.1	PRJNA1140135
GCA_052371795.1	PRJNA1140135
GCA_052492475.1	PRJNA1311549
GCA_052492495.1	PRJNA1311549
GCA_052492515.1	PRJNA1311549
GCA_052492535.1	PRJNA1311549
GCA_052492555.1	PRJNA1311549
GCA_052492575.1	PRJNA1311549
GCA_052492595.1	PRJNA1311549
GCA_052492615.1	PRJNA1311549
GCA_052492635.1	PRJNA1311549
GCA_052492675.1	PRJNA1311549
GCA_052492695.1	PRJNA1311549
GCA_052492715.1	PRJNA1311549
GCA_052492735.1	PRJNA1311549
GCA_052492755.1	PRJNA1311549
GCA_052492775.1	PRJNA1311549
GCA_052492795.1	PRJNA1311549
GCA_052492815.1	PRJNA1311549
GCA_052492835.1	PRJNA1311549
GCA_052492855.1	PRJNA1311549
GCA_052545275.1	PRJNA1311549
GCA_053309335.1	PRJNA1348140
GCA_053320195.1	PRJNA1339005
GCA_053320235.1	PRJNA1339005
GCA_053320255.1	PRJNA1339005
GCA_053320275.1	PRJNA1339005
GCA_053320295.1	PRJNA1339005
GCA_053320315.1	PRJNA1339005
GCA_053320335.1	PRJNA1339005
GCA_053320355.1	PRJNA1339005
GCA_053320375.1	PRJNA1339005
GCA_053320395.1	PRJNA1339005
GCA_053320415.1	PRJNA1339005
GCA_053320435.1	PRJNA1339005
GCA_053320455.1	PRJNA1339005
GCA_053373735.1	PRJNA1339005
GCA_053373755.1	PRJNA1339005
GCA_053373775.1	PRJNA1339005
GCA_053373795.1	PRJNA1339005
GCA_053373815.1	PRJNA1339005
GCA_053373835.1	PRJNA1339005
GCA_053819165.1	PRJNA1369536
GCA_053819305.1	PRJNA1369536
GCA_053819325.1	PRJNA1369536
GCA_053819345.1	PRJNA1369536
GCA_054458955.1	PRJNA723341
GCA_054458975.1	PRJNA723341
GCA_054458995.1	PRJNA723341
GCA_055403185.1	PRJNA1420207
GCA_055403225.1	PRJNA1420207
GCA_055403245.1	PRJNA1420207
GCA_055403305.1	PRJNA1420207
GCA_055403365.1	PRJNA1420207
GCA_055403405.1	PRJNA1420207
GCA_055403465.1	PRJNA1420207
GCA_055403485.1	PRJNA1420207
GCA_055403505.1	PRJNA1420207
GCA_055403515.1	PRJNA1420207
GCA_055403605.1	PRJNA1420207
GCA_055403625.1	PRJNA1420207
GCA_055403665.1	PRJNA1420207
GCA_055403715.1	PRJNA1420207
GCA_055404845.1	PRJNA1420207
GCA_055405025.1	PRJNA1420207
GCA_055405425.1	PRJNA1420207
GCA_055405505.1	PRJNA1420207
GCA_055405585.1	PRJNA1420207
GCA_055405765.1	PRJNA1420207
GCA_055405785.1	PRJNA1420207
GCA_055405925.1	PRJNA1420207
GCA_055521135.1	PRJNA1415282
GCA_055521155.1	PRJNA1415308
GCA_055521185.1	PRJNA1415317
GCA_055521205.1	PRJNA1415314
GCA_055521235.1	PRJNA1415320
GCA_055521255.1	PRJNA1415326
GCA_055521295.1	PRJNA1415328
GCA_055521315.1	PRJNA1415331
GCA_055521335.1	PRJNA1415333
GCA_055521355.1	PRJNA1415334
GCA_055521375.1	PRJNA1415335
GCA_055521395.1	PRJNA1415336
GCA_055521415.1	PRJNA1415338
GCA_055521435.1	PRJNA1415340
GCA_056175005.1	PRJNA1436602
GCA_056490765.1	PRJNA1436602
GCA_056638615.1	PRJNA1436602
GCA_056712505.1	PRJNA1430384
GCA_057186615.1	PRJNA962904
GCA_057186835.1	PRJNA962904
GCA_057186955.1	PRJNA962904
GCA_057205515.1	PRJNA962904
GCA_057208705.1	PRJNA962904
GCA_057208725.1	PRJNA962904
GCA_057211905.1	PRJNA962904
GCA_058313035.1	PRJNA1477026
GCA_058640965.1	PRJNA962904
GCA_058641955.1	PRJNA962904
GCA_058666895.1	PRJNA1477026
GCA_058666915.1	PRJNA1477026
GCA_058666955.1	PRJNA1477026
GCA_058666975.1	PRJNA1477026
GCA_058667035.1	PRJNA1477026
GCA_058667075.1	PRJNA1477026
GCA_058667095.1	PRJNA1477026
GCA_058667155.1	PRJNA1477026
GCA_058667175.1	PRJNA1477026
GCA_058667195.1	PRJNA1477026
GCA_058672075.1	PRJNA1477026
GCA_058672095.1	PRJNA1477026
GCA_058672115.1	PRJNA1477026
GCA_058672145.1	PRJNA1477026
GCA_058672235.1	PRJNA1477026
GCA_058672295.1	PRJNA1477026
GCA_058672335.1	PRJNA1477026
GCA_058672355.1	PRJNA1477026
GCA_058672415.1	PRJNA1477026
GCA_058672435.1	PRJNA1477026
GCA_058672455.1	PRJNA1477026
GCA_058672535.1	PRJNA1477026
GCA_058672555.1	PRJNA1477026
GCA_058672575.1	PRJNA1477026
GCA_058672635.1	PRJNA1477026
GCA_058672675.1	PRJNA1477026
GCA_058672695.1	PRJNA1477026
GCA_058672735.1	PRJNA1477026
GCA_058672755.1	PRJNA1477026
GCA_058672775.1	PRJNA1477026
GCA_058672875.1	PRJNA1477026
GCA_058672895.1	PRJNA1477026
GCA_058672975.1	PRJNA1477026
GCA_058673035.1	PRJNA1477026
GCA_058673075.1	PRJNA1477026
GCA_058673135.1	PRJNA1477026
GCA_058673155.1	PRJNA1477026
GCA_058673175.1	PRJNA1477026
GCA_058673275.1	PRJNA1477026
GCA_058673285.1	PRJNA1477026
GCA_058673315.1	PRJNA1477026
GCA_058673385.1	PRJNA1477026
GCA_059036965.1	PRJNA1404816
GCA_059040385.1	PRJNA1404816
GCA_059040405.1	PRJNA1404816
GCA_059040425.1	PRJNA1404816
GCA_059040505.1	PRJNA1404816
GCA_059041325.1	PRJNA1404816
GCA_059041335.1	PRJNA1404816
GCA_059041385.1	PRJNA1404816
GCA_900519195.1	PRJEB26670
SRR35795686	PRJNA1322038
SRR37377127	PRJNA1015678
SRR37377138	PRJNA1015678
SRR37377149	PRJNA1015678
SRR37377150	PRJNA1015678
